42253211780,143550119,Flor-Núria Brito,997360596,Travessa dos Anjos 888 8211-440 Mangualde,1931-10-01
44183064388,154323253,André Magalhães,999618265,Av da Beneditina 54 2388-495 Trofa,1945-10-09
73717807840,182283003,Xavier Barros,930472538,Alameda Gaspar Fernandes 43 5174-327 Torres Novas,1974-12-29
16347332576,004307111,Ariana Mota,901551961,Alameda Gonçalves 39 3638-018 Setúbal,1953-08-31
40620504968,534971726,Filipe Leite,949462744,Av Vaz 343 5736-721 Portalegre,1968-05-27
88029715142,564107692,Leonardo Cruz,998613070,Alameda Cunha 272 8485-609 Lisboa,2013-09-30
14871399004,472371270,Gabriel Nascimento-Morais,971342774,Alameda Carminho Lopes 67 4806-756 Santa Cruz,1944-09-07
75502555964,136703250,Noah Pinho,911677988,Largo da Pasteleira 18 0795-396 Póvoa de Varzim,1954-10-25
44007454091,299258736,Diana Miranda,977212962,Avenida Brito 10 5670-791 Alverca do Ribatejo,1989-10-08
51408959142,517715205,Iara Andrade,919159533,R. de Cartes 49 1722-259 Lamego,1980-05-05
95464653328,496673755,Luca Monteiro,908887249,Travessa de Monteiro 3 1543-585 São João da Madeira,1930-07-24
03666825438,027529138,Isabel Ribeiro-Gonçalves,920158844,R. Amorim S/N 4962-688 Sabugal,1908-09-07
25293267749,013334733,Flor Carneiro,952989684,Alameda Vitória Pinto 9 2979-487 Câmara de Lobos,1988-12-06
85467373692,796479796,Mara Amaral,921781362,Travessa Madrid 707 0834-608 Ílhavo,1938-09-27
44482433924,071812398,Igor de Tavares,981067940,R. das Rolas S/N 5819-489 Fátima,1945-02-06
40140749996,540940404,Eva Vicente,975957349,Alameda Carneiro 202 5834-728 Vila Real,1997-08-27
41540483268,697614337,Miguel Gomes,982811065,Praça do Levante 13 6150-719 Funchal,1961-04-05
23929924590,048413717,Isaac Correia-Macedo,990366390,Avenida Fábio Oliveira 3 9460-778 Ponte de Sor,2015-10-15
16952552967,407302267,Leonardo Machado,951512254,Av do Dr. Fernando de Azeredo Antas 94 6712-650 Sintra,2017-02-21
52321498711,380639853,Santiago Moura,921520674,Av Flor da Rosa 76 3349-049 Sintra,1954-03-05
13827567272,853401236,Mateus da Rocha,900665263,Alameda Salvador Rocha 85 0897-405 Alcobaça,1941-11-09
24204331178,433959374,Joana Gomes,987752980,R. de Castro 37 5778-538 Covilhã,1954-09-25
51922486534,018431997,Rui Andrade-Guerreiro,938901358,Rua de Vieira 42 0718-936 Peso da Régua,1971-09-18
18796824718,246770328,Mélanie Baptista,932162103,Rua Antunes 8 3088-488 Santiago do Cacém,1977-12-14
22892561728,132134278,Alícia Teixeira-Fernandes,995343020,Travessa Carlota Gonçalves 93 1167-775 Praia da Vitória,1936-09-25
65780766936,567775504,Vitória Campos,902922039,R. de Correia 92 4684-071 Setúbal,2001-01-23
59055506063,095175580,Igor Amaral,961241885,Travessa Micael Morais 22 2187-647 Guarda,2005-10-19
79339321977,125031371,Manuel Esteves-Marques,988262007,Rua Júlio Verne 80 2093-024 Lamego,1973-11-13
21710007623,056619519,Márcio Lima,914763980,R. de Paiva 124 2882-587 Miranda do Douro,1932-08-24
24642695682,003916679,Miguel Moreira,921661340,Alameda Ramos 1 8129-005 Ribeira Grande,1994-10-16
70079384443,390311908,Gabriela Araújo,934667945,Travessa Margarida Cruz 9 5783-182 Guimarães,1949-11-24
70214242877,035132145,Jaime Rodrigues,969764364,Avenida de Pires 39 9947-802 Sabugal,1967-09-08
94366047035,212348113,Rúben Carvalho-Mota,901446813,R. de Faria 95 2556-250 Sacavém,1918-12-22
81225402548,734423311,Luana-Letícia Matos,948403657,Alameda Edgar Cardoso 24 3529-713 São Mamede de Infesta,2005-05-07
74897352310,703443157,Letícia de Leal,967075521,Praça Prof. António de Sousa Franco 11 6682-738 Ovar,2016-07-30
90172953005,340710322,Yasmin Azevedo,932624914,Avenida da Galega 54 2536-518 Felgueiras,1949-03-30
63429594808,769455402,Flor Magalhães-Mota,930969807,Alameda Garcia 1 7161-370 Fundão,2006-06-18
50728623015,344992470,Melissa-Emma Amaral,909124307,Largo Batista 34 8673-554 Chaves,1926-07-23
28815571934,877628557,Débora Simões,920644803,Largo Abreu 5 7503-751 Ovar,1994-11-27
75757655899,514924538,Nelson Neves,991428581,Avenida Benjamim Castro S/N 2040-471 Setúbal,1958-06-29
58825648576,846034827,Flor do Leal,953378578,Avenida Vicente 3 3913-225 Tomar,1950-03-23
90225275179,603222779,Xavier Jesus,926559532,Praça Gerais 66 5028-705 Vila do Conde,1931-07-12
07006985755,037632011,Denis Andrade,987977571,Avenida de Reis S/N 9963-698 Lixa,1913-08-02
46939873935,327461720,Francisco Faria,906281391,Praça de Assunção 72 8794-939 Montijo,1999-04-16
62367244035,025517682,João Brito-Loureiro,978104580,Travessa Neves 46 4814-622 Fátima,2008-11-06
36569354808,284032115,Duarte Campos,949993169,Av Faria 67 0914-759 Oliveira do Hospital,1980-01-19
96329412577,704668239,Kévim Assunção-Moura,927241862,Travessa de Pinheiro 86 2115-126 Vila Nova de Gaia,1943-01-17
61847782863,618497455,Vasco Monteiro-Nunes,936644698,Avenida Luísa Nunes 8 2856-964 Santa Maria da Feira,1943-09-21
20665021129,127120935,António Anjos,923162562,Avenida Assunção S/N 2671-149 Anadia,1968-11-22
32646578129,136600387,Noa Macedo,974136118,Av Antunes 53 6070-151 Macedo de Cavaleiros,1972-04-27
44683238218,786024809,Samuel Marques,982697808,Rua de Valente 604 2908-499 Cantanhede,1984-07-28
33474617650,548584080,Mariana Abreu-Abreu,938273283,Av Salomé Rodrigues 5 7074-611 Braga,1951-06-27
84503838348,951739788,Rita Almeida,965037068,Avenida do Adro 51 4471-490 Vila Real de Santo António,1939-11-23
11987872426,800683342,Jaime do Nascimento,902891926,Largo Mário Soares 49 2837-082 Pinhel,1913-06-23
85603825797,801690191,César Morais,903275590,Avenida Alícia Tavares 47 9429-719 Penafiel,1937-11-03
50902161545,935625497,Diogo Amaral,906097896,Praça Anjos S/N 2696-260 Vila Nova de Gaia,1973-04-22
34021472180,215446632,Violeta Branco,960948846,Travessa de Ramos 109 2952-844 Figueira da Foz,2009-08-18
21025616612,650549393,Victória Carvalho,966231480,Rua Ismael Cardoso 12 7330-335 Coimbra,1937-01-16
39546451520,611409362,José Sá,953539684,R. Brito 316 7443-625 Guimarães,1996-05-11
67481263963,392869969,Duarte Nascimento,989310613,Avenida de Correia 1 1602-319 Oliveira do Hospital,2016-10-24
47712348348,412442342,Valentina Leal,984796808,Alameda de Lamas 35 6394-257 Póvoa de Varzim,2005-03-14
72453815476,089305230,Juliana Leal,978381129,Travessa de Coelho S/N 2680-501 Santa Comba Dão,1933-06-04
96842899686,656545453,Vera Ribeiro,962451440,Alameda de Vímara Peres 836 1877-270 São Mamede de Infesta,1926-08-13
42101322996,717187838,Enzo Fonseca,997939672,Av Pereira 61 9938-830 Cartaxo,1924-05-28
93692489979,872909630,Kelly-Salomé Oliveira,941242849,Alameda Alves 42 0470-303 Almada,1979-01-01
63244846904,840156563,Caetana-Renata Maia,950901454,Alameda Bruno Moreira 567 2241-614 Seixal,1946-07-11
05094177155,976023260,Carminho do Guerreiro,907325124,R. Borges 588 4669-291 Tavira,2000-06-18
72279830381,060236706,Marco Lopes,915123417,R. Alice Moura 36 1829-165 São João da Madeira,1970-04-13
13146053435,137174199,Beatriz Nascimento,983698008,Rua Santos 871 9763-345 Alverca do Ribatejo,1927-02-27
21965393955,887946880,Benedita Macedo,917023475,Rua de Pires S/N 0142-382 Leiria,1937-01-02
98158797376,235286331,Isaac Gonçalves,999350510,R. João Nunes S/N 1361-912 Ribeira Grande,1986-04-09
82759289848,131079921,Enzo Moura,988610446,Avenida Silva 18 7888-065 Santa Comba Dão,1952-09-20
66344333544,439983723,Bianca Garcia,938428175,Avenida Baptista 34 2638-526 Sines,1947-07-01
48921058853,639850508,Ivan Teixeira,991544285,Alameda Freitas 50 9518-278 Peniche,2020-08-01
91009162563,833429318,Joana Tavares,914465053,Largo Ramos S/N 0230-662 Gafanha da Nazaré,1924-08-04
63690994543,597521293,Wilson Lima,917502849,Praça Xavier Baptista 887 9385-253 Valpaços,1945-08-15
51106240471,346748721,Tomé Monteiro,919325361,Alameda de Correia 397 9110-945 Vila Nova de Gaia,1934-02-26
22624185432,401052820,Beatriz Branco,912865309,Av de Cruz 55 4988-394 Estremoz,1940-01-10
53297125247,250740968,Lara Amorim,964440153,Avenida de Torres 7 5199-334 Maia,1965-06-05
01365287450,039713451,Carminho Amaral,944854514,Av Coelho 747 5383-210 Santa Comba Dão,1939-08-29
05162237461,874938180,Ângela Borges,965927923,R. Nascimento 83 8688-942 Ribeira Grande,1945-04-10
49961579352,737158188,Samuel Simões,908712127,Praça de Guerreiro 65 2099-556 Freamunde,1935-04-21
83411988812,830154265,Salomé Gomes,980909326,Travessa Valentina Melo 4 2727-169 Chaves,2002-07-30
35644757833,564352202,Carminho Amorim,926752794,Praça de Freitas 77 1082-233 Ribeira Grande,1961-11-30
81675179022,880302205,Benedita Santos,992409689,Av Mário Ruivo 11 6519-866 Ovar,1936-09-15
65879071264,916065843,Lucas Moreira,959993368,Rua de Brito 6 5323-435 Valongo,1942-10-13
28056493655,663595659,Érica do Campos,944877913,Largo Pacheco S/N 9012-063 Trofa,2009-01-06
64645971194,597769999,Petra Anjos,949167408,Avenida das Gaivotas ao Parque das Nações 83 4213-734 Amarante,1914-01-01
35848254219,322998117,Emília Gomes,908448148,Rua Núria Mota S/N 4615-504 Amora,1956-10-27
38242785404,618302048,Diego do Jesus,998837406,Praça Tiago Carneiro 86 7297-755 Sintra,1953-05-11
72719944372,904628573,Maria Araújo,933705996,R. Artur Batista 70 8338-105 Beja,1915-06-18
35438026196,582864327,Leandro Sá,991176932,Travessa Gonçalo Ramos 75 0859-774 Vila Nova de Santo André,1975-09-12
59622368214,338846663,Rúben Silva-Nunes,943045281,Alameda de Rocha 40 1399-895 Vila Real,1989-07-04
09955002267,601950017,Eva Nogueira,912302739,Travessa do Varejão 63 2691-853 Ílhavo,1979-07-29
32782650187,197764041,Iara Reis,909381630,Alameda de Santa Clara 13 6113-668 Esposende,1913-08-01
31828700146,262068669,Joaquim Gomes,933260849,Praça Alves 9 8709-100 Angra do Heroísmo,1969-01-01
55742989003,326626407,Yasmin de Lopes,960638357,Rua Paiva S/N 8840-057 Trancoso,1945-09-22
19532297539,333973917,Lisandro Branco,919254517,Alameda República Argentina 34 9804-562 Amora,1913-04-28
05704873278,800948499,Nádia Rodrigues,914476351,Av Brito 80 6967-773 Gouveia,2010-03-22
24072454295,614084884,Gaspar Lourenço-Almeida,901016985,Avenida Lorena Marques 321 8017-390 Cantanhede,1955-09-22
75766042680,836507291,Leonor Nascimento,952509693,Praça Cardoso S/N 3587-782 Porto Santo,1972-10-05
50407793863,418134927,Fernando Monteiro,980362864,Praça Bárbara Figueiredo S/N 0845-904 Santana,1930-12-20
84805126753,171028736,Débora Marques,927063155,Travessa Larissa Pinheiro 141 6630-801 Gouveia,1990-06-04
09098698500,195174760,Carlota-Alexandra Leite,925683823,Alameda Leite 46 2415-866 Gafanha da Nazaré,2003-07-09
35539767494,870604217,Joana Valente,981226198,Travessa de Rodrigues 2 1446-114 Vila Nova de Foz Côa,2004-02-14
28834130288,559328576,Diogo Mendes,956841823,Praça Araújo 8 5370-028 São Salvador de Lordelo,2024-04-21
91717181738,178149419,Júlia Reis,969307139,Rua Maria Campos 275 3005-882 Vila Franca de Xira,1995-07-21
05774936356,039956842,Victória da Araújo,972301604,Travessa de Morais 8 2348-580 Elvas,2015-06-25
19730701384,342873439,Gustavo Antunes,945567132,Largo Amorim 48 1088-761 Rio Maior,2012-07-25
35217605116,037784848,Nádia Lopes,974947554,R. de Maria Pia S/N 4761-032 Faro,1988-08-21
44313150610,235085650,Sara Sousa,957434744,Praça de Gonçalves 28 2897-808 Rio Tinto,1957-06-12
03962134352,787238757,Leonor Tavares,984935692,Av dos Rouxinóis 25 5710-402 Vila Nova de Famalicão,1977-06-08
26979718794,510830410,Petra Borges,974184485,R. de Lima S/N 1461-534 Matosinhos,2015-01-25
28602740802,594821503,Sara-Flor Mendes,985001230,Largo Márcio Silva 673 4178-630 Costa da Caparica,1943-08-27
09560396656,255472674,Emília Mendes,982097811,R. Emanuel Reis 3 7959-256 Viseu,2004-07-20
67790185647,024196566,Luciana Figueiredo,987046545,R. de Gaspar 34 7783-183 Lagos,1989-10-14
61236252435,515704137,Érica Castro-Gaspar,946999295,Praça de Esteves 20 1962-243 Lagos,1998-11-14
38564378642,048846155,Márcio Matos,903263976,Alameda Manuel Gonçalves Moreira 848 9483-705 São Mamede de Infesta,2020-10-17
68375562237,398507257,José Vaz,972738238,Avenida Cardoso 504 2219-102 Gafanha da Nazaré,1949-03-24
14088011129,412132168,Henrique do Paiva,977127261,Largo de Oliveira 58 6504-196 Sines,2004-10-20
10262657559,376448887,Inês Magalhães,937376635,Av de Nunes 794 9849-493 Portimão,2016-02-27
89547923494,492615038,Carlos da Neto,959537130,Rua Brian Macedo 914 4799-639 Montemor-o-Novo,1972-02-05
05420098384,226046941,Bryan Morais,954303258,R. Pereira 57 4153-113 Estremoz,1968-08-23
25413812656,345627463,Rafaela Cunha,999984721,Avenida de Reis S/N 6290-123 Mealhada,2008-04-21
96291756574,162870270,Patrícia Moura,907805362,Av Martins 7 9848-114 Abrantes,1949-06-18
46594700682,268782840,Hugo Faria,987143799,R. Oliveira 84 8669-083 Coimbra,1984-06-22
91727116014,386453599,Caetana-Eva Almeida,925251280,Avenida de Guerreiro 85 0200-302 Mealhada,1991-10-14
44538698847,747882958,Matilde Vaz,958570571,Travessa Baptista 195 3039-222 Lourosa,1935-12-14
11597750738,289974183,Catarina da Assunção,989674500,Travessa Vieira 49 5599-125 Castelo Branco,1991-02-22
86298472281,585700015,Sandro Campos,945637630,Largo de Santa Helena 63 7132-469 Funchal,1955-03-15
21575972539,247091754,Fabiana Paiva,926381403,Avenida de Oliveira 564 4328-419 Estarreja,1994-08-27
51065590372,630757443,Renata Pereira,915433827,Avenida Sandro Mendes 408 4770-489 Leiria,1924-12-28
39452780567,615328166,Caetana Matos,948327762,Avenida de Maia 7 1883-553 Seia,1913-08-26
94594876205,245885900,Luca Vaz,904088275,Av dos Guindais 751 2661-963 Queluz,2001-03-05
64092775604,321469853,Sebastião Coelho,926023824,Largo Adolfo Ayala 682 1814-814 Queluz,2022-02-01
58628319524,156938487,Luana Neto,990824860,Travessa de Freitas 85 3505-491 Matosinhos,2021-10-31
26886761811,175552999,Salvador Andrade,964259092,Praça Letícia Araújo 28 7840-988 Freamunde,1967-09-07
74603173803,626926238,Lisandro Pacheco,908285235,Av de Almeida 49 2431-344 Amarante,1908-06-29
48447322444,052572313,Frederico de Matos,913149416,Avenida Micael Baptista S/N 5936-634 Esmoriz,1974-08-20
21465597730,106353228,Luís Torres-Guerreiro,917715910,Largo de Antero de Figueiredo 38 7080-774 Alcácer do Sal,2022-07-14
41759074583,525562053,Vicente Teixeira-Abreu,977301193,Av Isaac Pereira 710 6377-665 Sabugal,2024-01-02
56308180873,972419840,Lourenço Ferreira,934407225,Largo Vicente 58 3561-055 Sintra,1928-07-14
48897121985,524714088,Mara Amaral,969727558,R. 9 de Abril 12 3282-190 Seia,2005-08-28
75014812466,056652975,Cláudio Cruz,941360417,Avenida Esteves 99 5965-790 Vizela,2000-07-31
94501263871,981205063,Bryan Martins,969219406,Alameda Figueiredo 90 0250-551 Espinho,1948-01-05
26748839061,945470159,Bruna Domingues,979750963,Rua do Campo 5 5637-890 Almeirim,1911-09-14
10507350898,351602691,Lúcia Barbosa,944357254,R. Andreia Neves 3 0093-372 Fiães,1908-09-05
47652861984,499796823,Tomé do Brito,989460402,Alameda de Almeida 46 6461-091 Vale de Cambra,1923-02-20
84511311514,433793327,David Reis,932722010,Largo Vasco Gaspar 7 1444-338 Santarém,2008-12-29
86131652047,438720671,Maria Oliveira,983011189,R. Miriam Macedo 724 1078-327 Pinhel,1969-09-30
57959425062,732871307,Brian Pinto-Esteves,949278064,Largo da Foz 71 9039-496 Marco de Canaveses,1975-09-30
04282383164,702493675,Alice-Yara Assunção,906658163,Avenida Maestro Ivo Cruz S/N 7521-815 Cartaxo,1968-11-24
67568375638,094277281,Mia Figueiredo,922343289,Largo do Preto 7 0223-888 Esposende,1949-06-30
32426180886,233997122,Mauro Matias,971636706,Rua de Fonseca 59 0017-875 Reguengos de Monsaraz,1918-12-03
64160636937,857324237,Mário Silva,995069541,Av Margarida Barros 340 7575-616 Lamego,2003-12-09
90164070466,949634520,Érica Carvalho,953492126,Alameda Flor Mota 22 3364-139 Funchal,1937-11-24
37582262658,420832326,Edgar Guerreiro,952285594,Avenida de Neto S/N 3444-308 Fafe,1939-02-14
56271747777,174545190,Juliana-Bruna Anjos,988764396,Largo de Carvalho S/N 8833-654 Barreiro,1976-03-13
78830269407,145589538,Patrícia-Érica Neves,976681152,Largo do Seminário 62 1690-071 Lamego,1926-02-05
81671171424,132600373,Mateus Araújo,938672535,Alameda dos Mastros 93 4872-100 Santiago do Cacém,1922-04-18
15084456303,612624797,Vitória Maia,955845351,Alameda das Cebolas 53 5116-185 Santa Cruz,2013-07-15
01886720620,727243117,Jaime do Ribeiro,933023647,Praça de Francos 40 0813-871 Coimbra,1988-04-01
33958097240,252711274,Naiara do Magalhães,973755569,Largo da Rua Duque de Palmela 2 0589-429 Santarém,1910-05-04
17856820127,072175753,Salvador Sousa,983801725,Praça Tomé Fonseca 90 3816-903 Loures,1970-07-04
49707830434,791418288,Sara-Anita Alves,928045473,Alameda Anita Fernandes 93 4473-296 Gafanha da Nazaré,2002-02-20
10755176790,034533760,Benedita Magalhães,995396071,Travessa de São João de Deus 987 2021-777 Loures,1961-08-04
57640057927,046675989,Sara Castro,904131653,R. Lourenço Matos 32 4248-202 Leiria,1941-12-04
76885632123,345165497,Ângelo Batista,900434205,Praça David Matias S/N 6884-200 Santana,1965-05-10
09050197309,947293479,Joaquim Lima-Anjos,936764551,Alameda de Garcia 6 5848-063 Figueira da Foz,1984-07-27
78094128749,022279366,Isaac Araújo,946282514,R. Carvalho 12 3315-571 Setúbal,1945-10-08
83250014434,166205307,Alícia de Melo,926587833,Praça Pinheiro 99 2819-890 Reguengos de Monsaraz,1917-05-22
09276426895,546561840,Sofia Amorim,922850926,Largo de Figueiredo 313 4324-915 Portalegre,2008-06-10
50744448569,479768982,Iara Amorim,943285464,Avenida de Paiva 17 9233-501 Viseu,1967-06-28
84261770048,249348978,Nuno Assunção,931406206,Travessa Vaz 37 4299-645 Paços de Ferreira,1976-07-07
78030823574,723824242,Beatriz Moura-Leite,948304116,Largo Joaquim Matias 6 2863-912 Torres Vedras,1916-05-25
34967097817,422636385,Madalena Jesus-Magalhães,903752697,Praça de Cunha 87 4569-017 Vila Nova de Santo André,1942-05-14
92949838237,851854082,Naiara Nascimento,968135655,Av de Neves 99 5295-002 Odivelas,1925-11-04
67170758305,834744262,Lisandro Araújo,900735381,Av Moreira 615 3003-320 Lisboa,1962-02-11
37018216395,257406204,Sandro Assunção,937108121,Largo Fernandes S/N 8132-605 Vila Nova de Foz Côa,1918-06-08
30844475395,579324579,Lisandro Miranda,984935943,Av Rodrigues S/N 2819-728 Beja,1941-07-21
47780985206,798993800,Wilson Amorim,913085869,Travessa de Soares 48 5091-832 Mêda,1995-12-12
48560792596,992228093,Rita Silva,903046642,Av Garcia 33 3847-768 Viseu,1968-05-15
56425699105,352651836,Salomé Monteiro,992253849,Rua Lourenço Pacheco 885 0248-809 Gondomar,1968-01-07
86741856486,532826782,Emma Assunção,941006186,Alameda Rocha 32 1260-219 Marinha Grande,1991-09-16
14222757466,770383659,Júlia Esteves-Valente,987050487,Avenida de Barbosa 3 1596-803 Almada,1995-09-21
30884867438,147365638,Emanuel Anjos-Azevedo,950038615,Largo de Vicente 53 3518-821 Viseu,2001-06-25
11337691582,319031476,Nicole Marques,916513783,Alameda Sérgio Matias 631 0995-460 Almada,1986-06-23
90843309170,380295062,Noa de Macedo,927303722,R. Clara Branco 57 0699-045 Amora,1915-02-10
17455899242,291496422,Nádia Assunção,957799081,Avenida de Torres 13 6897-723 Gandra,2005-11-18
26576588001,757476169,Jéssica Vaz,912723426,Praça Nacional 108 307 0819-817 Viseu,1964-05-20
96029920796,129718100,Benedita-Bárbara Jesus,925366295,Rua Coelho 303 3086-182 Torres Novas,1940-05-28
07853186188,932474738,Kelly de Ribeiro,984347200,Av Batista S/N 8552-417 Guimarães,1930-03-26
41541376021,892899216,Beatriz Cardoso,906451744,R. Jorge Luis Borges 65 9338-261 Porto,2003-01-02
39159737362,774053930,Madalena Almeida,937588074,Av Sebastião Oliveira 72 8252-373 Torres Vedras,1929-01-14
15205879174,516944756,Guilherme Correia,974462942,R. Araújo 259 4663-491 Estremoz,1964-06-15
81429811965,712528967,Margarida Neto,988421681,Largo Carlota Brito 29 2377-783 Vila Nova de Famalicão,2008-12-19
86846272202,047063216,David Cardoso,908386889,Av Vasco Anjos 179 8377-583 Fiães,2017-04-03
69391029120,871710159,Kevin de Nunes,918499006,Alameda Filipa Valente 4 2041-766 Portalegre,1984-11-10
22395285087,503555491,Nair Branco,936523406,Av Afonso Coelho 943 4167-091 Santa Comba Dão,1925-09-06
12012376528,665229846,Noah Macedo,910402266,Largo das Virtudes 41 4334-854 Rebordosa,2005-10-10
30445481742,161930979,Margarida-Rafaela Lopes,999339345,Av Nogueira S/N 8603-399 Póvoa de Santa Iria,1912-07-13
91811828884,583443988,Guilherme Cruz,977013372,Avenida Renata Simões 87 4127-624 Freamunde,1936-08-18
98874458119,726867421,Irina Henriques,944165402,Rua de Teixeira 9 9045-294 Horta,1985-11-10
03917238139,342496129,Guilherme Alves,975139603,Alameda de Ramos 48 0325-352 Sines,2004-07-13
22637795493,450417011,Leonor Batista,984439611,Rua Bruna Faria 2 0451-449 Quarteira,1938-03-14
10095769531,511769713,Benedita Baptista,932065059,Travessa de Mendes S/N 8129-357 Penafiel,1963-10-10
17449796066,240522709,Denis Leite,903102099,Avenida Sousa 1 7461-498 Alverca do Ribatejo,1972-03-05
90639000655,773442123,Lúcia Lima,971929561,Avenida do Moreda 9 8129-212 Porto,1909-05-30
85373171111,952041892,Micael Rocha,937661757,Av de Lima 52 9672-860 Beja,1939-11-19
07569942448,366069305,Carlota do Lima,980920338,Avenida Melo 27 7506-984 Tomar,1960-07-17
20231143944,736782383,Larissa Freitas,961201264,Av Nunes 886 4232-982 Esposende,1922-11-23
55289635728,493439130,Íris Vieira,911911118,Avenida Manuel Gonçalves Moreira 74 5563-338 Gouveia,1986-01-25
54151032014,321640162,Letícia Lima,964075942,Travessa Jesus 613 6073-408 Sintra,1990-01-28
24722070749,708257844,Flor Amaral,975591472,Largo Vaz 82 5415-386 Rio Tinto,1916-02-18
40940087059,348183714,Mélanie Pinheiro-Moura,977063211,Avenida 9 de Abril 51 5768-996 Angra do Heroísmo,1981-11-07
68413742909,718708684,Leonor Rodrigues,941705193,Largo Gaspar 942 3752-678 Caniço,1989-08-02
93878941053,639901580,Matilde Paiva,938230690,R. Cristiano Cunha 38 2640-615 São Salvador de Lordelo,1909-07-28
69868377271,213204760,Rita Pinheiro,905077090,R. Larissa Vieira 819 2675-664 Estarreja,2005-02-24
58102759419,444525181,Marcos Henriques,940883636,R. Sá 50 8864-620 Quarteira,2004-02-21
74592281182,845179286,Rúben Baptista,967799888,Largo Fabiana Pacheco 55 0773-292 Figueira da Foz,1931-04-16
15127342584,428330325,Daniela Santos,972235508,R. Fernandes 39 5471-534 Póvoa de Santa Iria,2015-04-12
04997237131,043597595,Sérgio Loureiro,979979890,Largo do Picoto 44 2538-595 Braga,2008-04-24
26959384371,176698913,Carlota Vaz,932393033,Travessa Jesus 46 1851-359 Ílhavo,1983-07-20
47532928835,079368285,António Campos-Teixeira,980647943,Largo Campos 6 1687-544 Santa Cruz,1994-01-07
01734218469,889882770,Hugo Pinto-Nogueira,937007299,Alameda de Sidónio Pais 59 6540-494 Silves,1959-01-22
31468086026,789986018,Nelson Castro,912896298,Travessa Rocha 307 6071-325 Sabugal,2001-05-10
94829048623,390392267,Ivan Soares,919600418,Alameda do Cantábrico 690 4266-145 Odivelas,1913-10-11
51991483018,343316093,Bianca Cardoso,955878240,Largo Filipa Gaspar 61 4668-081 Torres Novas,1923-05-03
10269521949,089489600,Gonçalo Batista,907583163,Largo Figueiredo 16 7516-396 Vila Nova de Gaia,1928-02-07
37109049441,670227892,Fabiana Ramos,931626310,Travessa Leandro Mendes 25 3839-873 Vila Nova de Famalicão,1916-03-23
48467179517,146172132,Daniel Jesus,934575594,Largo do Monte dos Judeus 36 3394-015 Vila Nova de Foz Côa,1917-11-14
91717384737,184729343,Benjamim Rocha,934924948,Travessa Vitória Vieira 24 0401-053 Lixa,1923-01-03
70506177782,730547004,Cláudio Henriques,966583588,Av de Assunção S/N 8544-480 Espinho,1986-05-09
